MSSubClass,MSZoning,LotFrontage,LotArea,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrArea,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,HeatingQC,Electrical,1stFlrSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,Functional,GarageType,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Mod,LandSlope_Sev,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,CentralAir_Y,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_GarageFinish_missing,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,BsmtFullBath_1,BsmtFullBath_2,BsmtFullBath_3,BsmtHalfBath_1,BsmtHalfBath_2,FullBath_1,FullBath_2,FullBath_3,HalfBath_1,HalfBath_2,Fireplaces_1,Fireplaces_2,Fireplaces_3
4.0,3.0,-0.8255230917945633,-0.5026792234154126,0.0,17.0,2.0,0.0,0.0,4.0,6.0,-1.3993082739915665,0.7825366246167557,1.0,13.0,14.0,-0.573096745058249,4.0,0.0,4.0,4.0,4.0,4.0,-0.46045346858677383,6.0,-1.2840957237897463,4.0,4.0,-0.6130499893118263,-0.3797489166554071,3.0,4.0,6.0,5.0,2.0,0.05130978618207077,-0.7518872697842447,-0.7048445266561093,3.0,4.0,8.0,4.0,130000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,-1.6490902116794002,-0.5295295841374927,4.0,17.0,2.0,0.0,2.0,4.0,4.0,-1.5318059714802055,0.9279047090725538,1.0,13.0,14.0,-0.573096745058249,4.0,0.0,2.0,4.0,4.0,6.0,-0.9736675436234561,6.0,0.2549198073629331,2.0,4.0,-1.0322616977130699,-1.430235541631559,2.0,2.0,6.0,5.0,2.0,0.14485677529752353,-0.7518872697842447,-0.7048445266561093,5.0,2.0,8.0,4.0,73000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,0.32747087604420827,0.15755912419095933,4.0,14.0,2.0,0.0,2.0,5.0,5.0,0.3231617933607378,-0.1865839384218989,1.0,8.0,8.0,0.5868311809382509,4.0,1.0,3.0,4.0,4.0,3.0,0.3159473115969251,6.0,0.08743870544337681,4.0,4.0,0.6704624018425982,-0.17802503577230544,3.0,5.0,6.0,1.0,2.0,0.48162593611315346,1.4501460352754934,-0.7048445266561093,5.0,2.0,8.0,4.0,175500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,3.0,-0.0019559719097264642,0.06909319688649401,2.0,8.0,2.0,0.0,5.0,5.0,4.0,0.853152583315293,0.5887125120090247,1.0,12.0,13.0,-0.573096745058249,4.0,2.0,3.0,4.0,0.0,3.0,0.5922933520012925,6.0,-1.0849290079935172,2.0,4.0,-0.9339280871004325,-0.008653098049701217,3.0,6.0,6.0,1.0,2.0,-0.28078202517778655,0.0060589765225491305,0.42732053014244575,5.0,0.0,8.0,4.0,185000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7.0,3.0,-0.4137395318521449,-0.21213427530335213,4.0,18.0,2.0,0.0,3.0,4.0,6.5,-1.0680640302699695,0.5887125120090247,1.0,13.0,14.0,-0.573096745058249,4.0,2.0,4.0,4.0,4.0,4.0,-0.14462942241035392,6.0,-0.5100614419453104,0.0,4.0,-0.28699643833308136,1.2873276838502254,4.0,6.0,6.0,5.0,1.0,-1.089963481026453,1.3384486937144922,-0.3425517084805717,6.0,2.0,8.0,4.0,179500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,3.0,0.03922238408451538,-0.3624161450164869,4.0,9.0,2.0,0.0,2.0,4.0,5.0,-1.03493960589781,-1.4464406703721497,1.0,12.0,13.0,-0.573096745058249,4.0,1.0,4.0,4.0,4.0,0.0,-0.0897988588380588,6.0,-0.8042849993715581,0.0,4.0,-0.9960335253820982,-1.4035927649111495,2.0,2.0,6.0,5.0,1.0,2.1093435467220316,-0.7518872697842447,-0.3274561743899243,1.0,2.0,8.0,4.0,120500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,-0.1831407382843906,-0.26052503735098154,0.0,7.0,2.0,0.0,2.0,5.0,6.0,0.1575396714999393,-0.42886407918156255,1.0,6.0,6.0,0.38798639362456516,4.0,1.0,4.0,4.0,4.0,1.0,0.6734425860882893,6.0,-0.3968985352429076,4.0,4.0,-0.1291451160338477,-0.7660691791013471,3.0,4.0,6.0,1.0,1.0,0.14485677529752353,2.200113900042216,-0.2519785039366873,4.0,1.0,8.0,4.0,148000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5.0,3.0,0.5745410120096593,0.02110318649143299,4.0,21.0,2.0,0.0,5.0,7.0,4.0,1.1512724026647303,1.0248167653764193,1.0,12.0,13.0,-0.573096745058249,4.0,2.0,3.0,4.0,3.0,6.0,-0.9736675436234561,6.0,1.194171932992877,2.0,4.0,-0.17572419474509698,0.8058546474028225,3.0,6.0,6.0,1.0,3.0,2.18651981274228,0.7799619859094861,0.06502771196690811,7.0,0.0,8.0,4.0,266000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,3.0,0.12157909607299906,0.7180103103078097,1.0,4.0,2.0,0.0,2.0,6.0,6.0,-0.571197664687574,0.9763607372244866,1.0,9.0,10.0,-0.573096745058249,4.0,1.0,3.0,4.0,2.0,4.0,-0.47799924892990825,6.0,-1.0668229429211327,0.0,4.0,0.5177865327335034,-0.29030530909403185,2.0,3.0,6.0,1.0,2.0,-0.15917093932769794,-0.10563836503845207,-0.7048445266561093,3.0,2.0,8.0,4.0,241500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,3.0,0.9039678599635941,0.12489786450663805,1.0,15.0,2.0,0.0,5.0,7.0,6.0,0.9194014320596124,1.073272793528352,1.0,12.0,13.0,1.3490695323073794,4.0,2.0,3.0,4.0,4.0,3.0,0.1755810688518496,6.0,0.1372303843924341,0.0,4.0,0.0028289403146919143,1.435766011292508,4.0,7.0,6.0,1.0,3.0,0.9259741344115541,0.30125909350519514,0.15560091651079253,3.0,4.0,8.0,4.0,290000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,3.0,0.409827588032692,-0.09190877953284433,4.0,12.0,2.0,0.0,2.0,5.0,5.0,-0.4386999671989353,0.1526082586416302,1.0,13.0,14.0,0.4376975904529866,4.0,1.0,4.0,4.0,4.0,5.0,0.38613043296946287,6.0,-1.2840957237897463,2.0,4.0,1.213884986807173,0.22161661503383936,3.0,4.0,6.0,1.0,1.0,-0.6315832343607344,1.553864995296423,-0.7048445266561093,3.0,3.0,8.0,4.0,139000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,0.2451141640557246,-0.22075043583357185,0.0,11.0,2.0,0.0,2.0,4.0,6.0,0.3562862177328975,-0.13812791026996618,1.0,6.0,7.0,-0.573096745058249,4.0,1.0,4.0,4.0,2.0,0.0,0.2238319647954693,6.0,-0.6730160275967707,4.0,4.0,-0.8976999147694608,-1.3312766566700376,2.0,3.0,6.0,1.0,1.0,-0.9777070940879097,0.5884808289477697,-0.7048445266561093,5.0,1.0,8.0,4.0,124500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,3.0,-0.6196313118233541,-0.32594774463276616,4.0,3.0,2.0,0.0,0.0,6.0,6.0,-1.5318059714802055,1.073272793528352,1.0,13.0,14.0,-0.573096745058249,4.0,0.0,4.0,4.0,4.0,6.0,-0.9736675436234561,6.0,0.8705260198240049,2.0,4.0,-0.5457690978400218,0.06175995471138144,3.0,3.0,6.0,5.0,2.0,0.9306514838673268,-0.16148703581895268,-0.7048445266561093,9.0,3.0,8.0,4.0,205000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,3.0,1.6451782678599474,-0.13238469644224862,4.0,11.0,2.0,0.0,2.0,6.0,4.0,1.0518991295482512,0.8794486809206211,1.0,12.0,13.0,-0.573096745058249,4.0,2.0,1.5,4.0,4.0,6.0,-0.9736675436234561,6.0,2.246586965325224,0.0,4.0,1.027568671962176,0.08459662047173257,3.0,5.0,6.0,1.0,2.0,0.46759388774583555,0.045950884222906704,1.559485586941001,3.0,4.0,8.0,4.0,201000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,1.6451782678599474,0.7180103103078097,0.0,8.0,2.0,0.0,2.0,3.0,4.0,-0.6705709378040532,-1.6402647829798807,1.0,12.0,13.0,-0.573096745058249,4.0,1.0,4.0,4.0,4.0,4.0,-0.7104808384764395,6.0,0.39976832794200884,0.0,4.0,-0.7734890382061294,-1.239929993628633,2.0,2.0,6.0,5.0,2.0,-0.34158756810283086,-0.7518872697842447,-0.7048445266561093,5.0,4.0,8.0,4.0,141000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,1.5216431998772217,0.3940025992062913,4.0,16.0,2.0,0.0,2.0,8.0,4.0,1.1512724026647303,1.073272793528352,1.0,5.0,5.0,1.166795143936501,4.0,2.0,1.5,4.0,2.0,6.0,-0.9736675436234561,6.0,2.5306258611482555,0.0,4.0,2.479283291796112,1.152210744768148,3.0,6.0,6.0,1.0,3.0,1.2112924512136851,0.23743204118462305,0.774517814227336,4.0,1.0,8.0,4.0,340075.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5.0,3.0,0.5333626560154175,-0.051332674710297954,4.0,4.0,2.0,0.0,5.0,6.0,4.0,0.190664095872099,-0.3804080510296298,1.0,9.0,10.0,1.078419682908196,4.0,1.0,3.0,4.0,4.0,1.0,-0.11392430680986865,6.0,0.4540865231591622,0.0,4.0,-0.01787287244586332,0.9638082522452511,4.0,6.0,6.0,1.0,2.0,0.14953412475329617,1.5458866137563516,1.0613329619496368,2.0,2.0,8.0,4.0,192000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5.0,3.0,0.49218430002117564,0.0771082299378612,4.0,20.0,2.0,0.0,5.0,6.0,5.0,0.5881571883380154,0.20106428679356292,1.0,9.0,10.0,1.304881801793227,4.0,1.0,3.0,4.0,0.0,3.0,-0.05032085306600631,6.0,-0.41047808404719593,2.0,4.0,0.03129393286045536,0.8876860330440807,3.0,5.0,6.0,1.0,2.0,0.4769485866573808,-0.7518872697842447,0.5631803369582723,0.0,1.0,8.0,4.0,228500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,3.0,-0.4137395318521449,-0.33235977107385994,4.0,21.0,2.0,0.0,2.0,5.0,4.0,1.1512724026647303,1.0248167653764193,1.0,12.0,13.0,-0.19750103568795382,4.0,2.0,3.0,4.0,4.0,3.0,1.0111988576936273,6.0,-0.4761125699345896,2.0,4.0,0.25642614663149355,-0.4825139125769872,2.0,3.0,6.0,1.0,2.0,0.46291653829006296,-0.7518872697842447,1.1066195642215788,4.0,0.0,8.0,4.0,185000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,3.0,-1.4843767877024328,-0.5464613414585059,4.0,16.0,2.0,0.0,2.0,6.0,4.0,1.18439682703689,1.1217288216802848,1.0,12.0,13.0,0.3437986631104128,4.0,2.0,3.0,4.0,4.0,3.0,1.0090056351507355,6.0,-0.3561598888300425,0.0,4.0,0.3909879295751026,-0.3835550276154656,2.0,4.0,6.0,1.0,2.0,0.7154934089017854,0.6203943551080557,0.23107858696402953,3.0,3.0,8.0,4.0,207500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,0.1627574520672409,-0.09070652457513925,4.0,21.0,2.0,0.0,2.0,7.0,4.0,1.2175212514090497,1.1701848498322174,1.0,12.0,13.0,-0.17540717043087764,4.0,2.0,3.0,4.0,4.0,6.0,-0.9736675436234561,6.0,2.038367216992803,0.0,4.0,0.7894978252157908,-0.09048448369095943,3.0,4.0,6.0,1.0,3.0,1.9877324608719429,0.9235728536307732,1.559485586941001,11.0,3.0,8.0,4.0,244600.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,3.0,-0.8255230917945633,-0.251007185602483,4.0,20.0,2.0,0.0,2.0,5.0,4.0,0.6875304614544945,0.3464323712493611,1.0,9.0,7.0,-0.573096745058249,4.0,2.0,3.0,4.0,4.0,3.0,-0.030581850179980063,6.0,1.30733483969528,2.0,4.0,1.0663845708882171,0.11314245267217149,2.0,3.0,6.0,1.0,2.0,0.2617905116918395,-0.7518872697842447,-0.7048445266561093,6.0,1.0,8.0,4.0,179200.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,3.0,-1.443198431708191,-0.6278139269298828,4.0,21.0,2.0,0.0,5.0,6.0,4.0,1.1512724026647303,1.073272793528352,1.0,8.0,8.0,-0.573096745058249,4.0,2.0,3.0,4.0,4.0,6.0,-0.9736675436234561,6.0,0.13044060999028992,0.0,4.0,-1.391955694427717,-0.5053505783373383,2.0,3.0,6.0,5.0,2.0,0.25711316223606684,-0.7518872697842447,0.11031431423885031,5.0,1.0,8.0,4.0,164700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,3.0,0.28629252004996647,-0.07327382768841563,4.0,12.0,2.0,0.0,0.0,5.0,6.0,-0.3062022697102965,-0.1865839384218989,1.0,13.0,14.0,-0.573096745058249,4.0,1.0,4.0,4.0,4.0,5.0,0.34226598211162673,6.0,-0.5779591859667522,4.0,4.0,-0.20160146069579102,0.415728273996824,3.0,5.0,6.0,1.0,2.0,-0.1544935898719253,-0.7518872697842447,-0.7048445266561093,5.0,0.0,8.0,4.0,159000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,3.0,-1.2784850077312238,-0.23968595141742682,0.0,12.0,2.0,0.0,2.0,3.0,3.0,-0.008082450360859191,-0.6711442199412262,1.0,6.0,6.0,-0.573096745058249,4.0,1.0,4.0,4.0,4.0,1.0,0.372971097712112,6.0,-0.7318607390820202,4.0,4.0,-0.7890153977765458,-1.2513483265088086,3.0,3.0,6.0,6.0,0.0,-2.2125273504118863,-0.7518872697842447,-0.7048445266561093,5.0,0.0,8.0,4.0,88000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,-0.07607701269936179,-0.06996762655472666,4.0,19.0,2.0,0.0,2.0,4.0,4.0,-0.140580147849498,-0.8649683325489571,1.0,8.0,8.0,-0.4018692893159086,4.0,1.0,4.0,4.0,4.0,1.0,0.013282600677856032,6.0,-0.3063682098809853,4.0,4.0,-0.6803308807836308,-1.1714199963475798,3.0,3.0,6.0,5.0,1.0,-0.9028695027955475,-0.7518872697842447,-0.7048445266561093,1.0,4.0,8.0,4.0,122000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,3.0,-0.4137395318521449,-0.17907226396646247,4.0,3.0,2.0,0.0,5.0,5.0,6.0,-1.8630502152018025,0.8794486809206211,1.0,13.0,14.0,-0.573096745058249,4.0,0.0,4.0,4.0,4.0,6.0,-0.9736675436234561,6.0,0.29565845377579814,0.0,4.0,-1.2030516529876505,-0.22750447825306622,3.0,5.0,6.0,5.0,1.0,-0.41642515939519303,-0.7518872697842447,-0.7048445266561093,6.0,1.0,8.0,4.0,153575.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,3.0,1.6451782678599474,0.5103207663642576,4.0,5.0,2.0,0.0,5.0,7.0,4.0,1.1512724026647303,1.0248167653764193,1.0,12.0,13.0,-0.573096745058249,4.0,2.0,3.0,4.0,0.0,6.0,-0.9736675436234561,6.0,1.1579598028481082,0.0,4.0,-0.21712782026620744,0.7677935378022372,3.0,6.0,6.0,1.0,2.0,0.991457026792371,-0.7518872697842447,0.06502771196690811,6.0,0.0,8.0,4.0,233230.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
14.0,3.0,-0.6196313118233541,-0.4839440836578418,4.0,18.0,2.0,0.0,5.0,4.0,5.0,-1.9624234883182814,0.7340805964648229,1.0,12.0,13.0,-0.573096745058249,4.0,2.0,4.0,4.0,4.0,5.0,-0.5130908096161771,6.0,0.005961412617646731,0.0,4.0,-0.5871727233611322,0.38147327535629727,4.5,7.0,6.0,6.0,0.0,-2.2125273504118863,-0.7518872697842447,1.861396268753949,2.0,2.0,8.0,4.0,135900.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,3.0,-0.4137395318521449,0.08933115534119616,4.0,7.0,2.0,0.0,0.0,4.0,3.0,-0.7368197865483725,1.1217288216802848,1.0,13.0,14.0,-0.573096745058249,4.0,1.0,4.0,4.0,4.0,4.0,-0.33324656109904915,6.0,-0.20678485198287072,2.0,4.0,-0.03857468520641855,0.38147327535629727,3.0,6.0,6.0,1.0,1.0,-0.8981921533397748,-0.7518872697842447,-0.7048445266561093,0.0,3.0,8.0,4.0,131000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5.0,3.0,1.2333947079175287,0.6153176993371677,0.0,14.0,2.0,0.0,5.0,6.0,6.0,0.190664095872099,0.44334442755322656,1.0,9.0,10.0,-0.38529889037310144,4.0,1.0,4.0,4.0,4.0,0.0,0.7699443779755287,6.0,-1.2840957237897463,1.0,4.0,0.7894978252157908,1.4224446229323031,3.0,7.0,6.0,1.0,2.0,0.30856400624956587,-0.7518872697842447,1.861396268753949,2.0,0.0,8.0,4.0,235000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,3.0,0.409827588032692,-0.09190877953284433,4.0,12.0,2.0,0.0,2.0,5.0,4.0,-0.6043220890597338,-1.5433527266760152,1.0,6.0,6.0,0.7414882377377843,4.0,1.0,4.0,4.0,4.0,3.0,1.844623423992513,6.0,-0.9876089082294507,4.0,4.0,1.244937705948006,0.2444532807941905,3.0,5.0,6.0,1.0,2.0,-0.25739527789892336,0.12573469962362185,-0.7048445266561093,9.0,3.0,8.0,4.0,167000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,3.0,-1.3608417197197074,-0.2585212790881397,1.0,11.0,2.0,0.0,7.0,5.0,5.0,0.4225350664772169,-0.041215853966100724,1.0,6.0,6.0,-0.573096745058249,4.0,1.0,4.0,4.0,0.0,3.0,0.822581719004932,6.0,-0.8676562271249036,4.0,4.0,-0.41379504149148216,-0.9754052819045658,3.0,4.0,6.0,5.0,2.0,0.5377541295824252,0.205518515024337,-0.7048445266561093,2.0,0.0,8.0,4.0,142500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,3.0,0.20393580806148276,0.3198635434811449,4.0,9.0,2.0,0.0,0.0,4.0,4.0,-0.7036953621762129,-1.6887208111318135,1.0,13.0,14.0,-0.573096745058249,4.0,1.0,4.0,4.0,4.0,1.0,-0.05251407560889811,6.0,-0.1750992381061979,4.0,4.0,-0.6544536148329367,0.08079050951167405,4.0,4.0,6.0,1.0,1.0,-0.8935148038840022,1.553864995296423,-0.7048445266561093,5.0,1.0,8.0,4.0,152000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,3.0,-0.16666939588669383,-0.31242237635858405,4.0,21.0,2.0,0.0,5.0,6.0,4.0,0.853152583315293,0.6371685401609575,1.0,12.0,13.0,1.7191417753634055,4.0,2.0,3.0,4.0,4.0,1.0,0.4497338867133252,6.0,-0.5462735720900794,0.0,4.0,-0.4862513861534255,0.8267882576831443,3.0,5.0,6.0,5.0,2.0,0.48162593611315346,-0.7518872697842447,-0.5538891857496353,5.0,1.0,8.0,4.0,239000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5.0,3.0,0.8216111479751104,0.1184858380655443,4.0,14.0,2.0,0.0,5.0,5.0,5.0,-0.1074557234773383,-0.8165123043970244,1.0,6.0,1.0,1.4429684596499535,4.0,1.0,4.0,4.0,4.0,0.0,-0.1314700871530031,6.0,-0.960449810620874,2.0,4.0,-0.3154614308788448,0.43285577331708736,3.0,5.0,6.0,1.0,2.0,0.30856400624956587,1.0352701951917747,-0.7048445266561093,5.0,1.0,8.0,4.0,175000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
